# obtained from R object "mapping.unique", downloaded on 1 July 2016 from 
# http://halfonlab.ccr.buffalo.edu/spike/mapping.unique
"probe.set.id","fold.change"
"148274_at",-1
"148275_at",-1
"148276_at",-1
"148277_at",-1
"148278_at",-1
"148279_at",-1
"148280_at",-1
"148281_at",-1
"148282_at",-1
"148283_at",-1
"148284_at",-1
"148285_at",-1
"148286_at",-1
"148287_at",-1
"148288_at",-1
"148289_at",-1
"148290_at",-1
"148291_at",-1
"148292_at",-1
"148293_at",-1
"148294_at",-1
"148295_at",-1
"148296_at",-1
"148297_at",-1
"148298_at",-1
"148299_at",-1
"148300_at",-1
"148301_at",-1
"148302_at",-1
"148303_at",-1
"148304_at",-1
"148305_at",1
"148306_at",-1
"148307_i_at",-1
"148308_f_at",-1
"148309_at",-1
"148310_i_at",-1
"148311_f_at",-1
"148312_at",-1
"148313_at",-1
"148314_at",-1
"148315_at",-1
"148316_at",-1
"148317_at",-1
"148318_at",-1
"148319_at",-1
"148320_at",-1
"148321_at",-1
"148322_at",-1
"148323_at",-1
"148324_at",-1
"148325_at",-1
"148326_at",-1
"148327_at",-1
"148328_at",3.5
"148329_at",3.5
"148330_at",-1
"148331_at",-1
"148332_at",-1
"148333_at",-1
"148334_at",-1
"148335_at",-1
"148336_at",-1
"148337_at",-1
"148338_at",-1
"148339_at",-1
"148340_at",-1
"148341_at",-1
"148342_at",-1
"148343_at",-1
"148344_at",-1
"148345_at",-1
"148346_at",-1
"148347_at",-1
"148348_at",-1
"148349_at",-1
"148350_at",-1
"148351_at",-1
"148352_at",-1
"148353_at",-1
"148354_at",1
"148355_at",-1
"148356_at",-1
"148357_at",-1
"148358_at",-1
"148359_at",-1
"148360_at",-1
"148361_at",-1
"148362_at",-1
"148363_at",-1
"148364_at",-1
"148365_at",-1
"148366_at",-1
"148367_at",-1
"148368_at",-1
"148369_at",-1
"148370_at",-1
"148371_at",-1
"148372_at",-1
"148373_at",-1
"148374_at",-1
"148375_at",-1
"148376_at",-1
"148377_at",-1
"148378_at",-1
"148379_at",-1
"148380_at",-1
"148381_r_at",-1
"148382_f_at",-1
"148383_r_at",-1
"148384_f_at",-1
"148385_at",-1
"148386_at",-1
"148387_at",-1
"148388_at",-1
"148389_at",-1
"148390_at",-1
"148391_at",-1
"148392_at",-1
"148393_at",-1
"148394_at",-1
"148395_at",-1
"148396_f_at",-2
"148397_at",-1
"148398_at",-1
"148399_at",-1
"148400_at",-1
"148401_at",-1
"148402_at",-1
"148403_at",-1
"148404_at",-1
"148405_at",-1
"148406_at",-1
"148407_at",3.5
"148408_at",-1
"148409_at",-1
"148410_at",-1
"148411_at",-1
"148412_at",-1
"148413_at",-1
"148414_at",-1
"148415_at",-1
"148416_at",-1
"148417_at",-1
"148418_at",-1
"148419_at",-1
"148420_at",-1
"148421_at",-1
"148422_at",-1
"148423_at",-1
"148424_at",-1
"148425_at",-1
"148426_at",-1
"148427_at",-1
"148428_at",-1
"148429_at",-1
"148430_at",-1
"148431_at",-1
"148432_at",-1
"148433_at",-1
"148434_at",-1
"148435_at",-1
"148436_at",-1
"148437_at",-1
"148438_at",-1
"148439_at",-1
"148440_at",-1
"148441_at",-1
"148442_at",-1
"148443_at",3
"148444_at",-1
"148445_at",1
"148446_at",1
"148447_at",-1
"148448_at",-1
"148449_at",-1
"148450_at",-1
"148451_at",-1
"148452_at",-1
"148453_at",-1
"148454_at",-1
"148455_at",-1
"148456_at",2
"148457_at",-1
"148458_at",-1
"148459_at",-1
"148460_at",-1
"148461_at",-1
"148462_at",-1
"148463_at",-1
"148464_at",-1
"148465_at",-1
"148466_at",-1
"148467_at",-1
"148468_at",-1
"148469_at",-1
"148470_at",-1
"148471_at",-1
"148472_at",-1
"148473_at",-1
"148474_at",-1
"148475_at",-1
"148476_at",-1
"148477_at",-1
"148478_at",-1
"148479_at",-1
"148480_at",-1
"148481_at",-1
"148482_at",-1
"148483_at",-1
"148484_at",-1
"148485_at",-1
"148486_at",1
"148487_at",-1
"148488_at",-1
"148489_at",-1
"148490_at",-1
"148491_at",-1
"148492_at",-1
"148493_at",-1
"148494_at",-1
"148495_at",-1
"148496_at",-1
"148497_at",-1
"148498_at",-1
"148499_at",-1
"148500_at",-1
"148501_at",-1
"148502_at",-1
"148503_at",-1
"148504_at",-1
"148505_at",-1
"148506_at",-1
"148507_at",-1
"148508_at",-1
"148509_at",-1
"148510_at",-1
"148511_at",-1
"148512_at",-1
"148513_at",-1
"148514_at",-1
"148515_at",-1
"148516_at",-1
"148517_at",-1
"148518_at",-1
"148519_at",-1
"148520_at",-1
"148521_at",-1
"148522_at",-1
"148523_at",-1
"148524_at",-1
"148525_at",-1
"148526_at",-1
"148527_at",3
"148528_at",-1
"148529_at",-1
"148530_at",3
"148531_at",-1
"148532_at",-1
"148533_at",-1
"148534_at",-1
"148535_at",-1
"148536_at",-1
"148537_s_at",-1
"148538_at",-1
"148539_at",-1
"148540_at",-1
"148541_at",-1
"148542_at",-1
"148543_at",-1
"148544_at",-1
"148545_at",-1
"148546_at",-1
"148547_at",-1
"148548_at",-1
"148549_at",-1
"148550_at",-1
"148551_at",-1
"148552_at",-1
"148553_at",-1
"148554_at",-1
"148555_at",-1
"148556_at",-1
"148557_at",-1
"148558_at",-1
"148559_at",-1
"148560_at",-1
"148561_at",1
"148562_at",-1
"148563_at",-1
"148564_at",-1
"148565_at",-1
"148566_at",-1
"148567_at",-1
"148568_at",-1
"148569_at",-1
"148570_at",-1
"148571_at",-1
"148572_at",-1
"148573_at",-1
"148574_at",-1
"148575_at",-1
"148576_at",-1
"148577_at",-1
"148578_at",-1
"148579_at",-1
"148580_f_at",-1
"148581_at",-1
"148582_r_at",-1
"148583_at",-1
"148584_at",-1
"148585_s_at",-1
"148586_at",-1
"148587_at",-1
"148588_at",-1
"148589_at",-1
"148590_at",-1
"148591_at",-1
"148592_at",-1
"148593_at",-1
"148594_at",-1
"148595_at",-1
"148596_at",-1
"148597_at",-1
"148598_at",-1
"148599_at",-1
"148600_at",1
"148601_at",-1
"148602_at",-1
"148603_at",-1
"148604_at",-1
"148605_at",-1
"148606_at",-1
"148607_at",-1
"148608_at",-1
"148609_at",-1
"148610_at",-1
"148611_at",-1
"148612_at",-1
"148613_at",-1
"148614_at",-1
"148615_at",-1
"148616_at",-1
"148617_at",-1
"148618_at",-1
"148619_at",-1
"148620_at",-1
"148621_at",-1
"148622_at",-1
"148623_at",-1
"148624_at",-1
"148625_at",-1
"148626_at",-1
"148627_at",-1
"148628_at",1
"148629_at",-1
"148630_at",-1
"148631_at",-1
"148632_at",-1
"148633_at",-1
"148634_at",-1
"148635_at",-1
"148636_at",-1
"148637_at",1
"148638_at",1.2
"148639_at",-1
"148640_at",-1
"148641_at",-1
"148642_at",-1
"148643_at",-1
"148644_at",-1
"148645_at",-1
"148646_at",1
"148647_at",-1
"148648_at",-1
"148649_at",-1
"148650_at",-1
"148651_at",-1
"148652_at",-1
"148653_at",-1
"148654_at",-1
"148655_at",-1
"148656_at",-1
"148657_at",-1
"148658_at",-1
"148659_at",2
"148660_at",-1
"148661_at",-1
"148662_at",-1
"148663_at",-1
"148664_at",-1
"148665_at",-1
"148666_at",-1
"148667_at",-1
"148668_at",-1
"148669_at",-1
"148670_at",-1
"148671_at",-1
"148672_at",-1
"148673_at",-1
"148674_at",-1
"148675_at",-1
"148676_at",-1
"148677_at",-1
"148678_at",-1
"148679_at",-1
"148680_at",-1
"148681_at",-1
"148682_at",2
"148683_at",-1
"148684_at",-1
"148685_at",-1
"148686_at",-1
"148687_at",-1
"148688_at",-1
"148689_at",-1
"148690_at",-1
"148691_at",-1
"148692_at",-1
"148693_at",-1
"148694_at",4
"148695_at",-1
"148696_at",-1
"148697_at",-1
"148698_at",-1
"148699_at",-1
"148700_at",-1
"148701_at",-1
"148702_at",-1
"148703_at",-1
"148704_at",-1
"148705_at",-1
"148706_at",-1
"148707_at",-1
"148708_at",-1
"148709_at",-1
"148710_at",-1
"148711_at",-1
"148712_at",-1
"148713_at",-1
"148714_at",-1
"148715_at",-1
"148716_at",3
"148717_at",-1
"148718_at",-1
"148719_at",-1
"148720_at",-1
"148721_at",-1
"148722_at",-1
"148723_at",1
"148724_at",-1
"148725_at",-1
"148726_at",-1
"148727_at",-1
"148728_at",-1
"148729_at",-1
"148730_at",-1
"148731_at",-1
"148732_at",-1
"148733_at",-1
"148734_at",-1
"148735_at",-1
"148736_at",-1
"148737_at",-1
"148738_at",-1
"148739_at",-1
"148740_at",-1
"148741_at",-1
"148742_at",-1
"148743_at",-1
"148744_at",-1
"148745_at",-1
"148746_at",-1
"148747_at",-1
"148748_at",-1
"148749_at",-1
"148750_at",-1
"148751_at",-1
"148752_at",-1
"148753_at",-1
"148754_at",-1
"148755_at",-1
"148756_at",-1
"148757_at",-1
"148758_at",1
"148759_at",-1
"148760_at",-1
"148761_at",-1
"148762_at",-1
"148763_at",-1
"148764_at",-1
"148765_at",-1
"148766_at",-1
"148767_at",-1
"148768_at",-1
"148769_at",-1
"148770_at",-1
"148771_at",-1
"148772_at",-1
"148773_s_at",-1
"148774_at",-1
"148775_at",-1
"148776_at",-1
"148777_at",1
"148778_at",-1
"148779_at",-1
"148780_at",-1
"148781_at",-1
"148782_at",-1
"148783_at",-1
"148784_at",-1
"148785_at",-1
"148786_at",1
"148787_at",-1
"148788_at",-1
"148789_at",-1
"148790_at",-1
"148791_at",1
"148792_at",1.5
"148793_at",-1
"148794_at",-1
"148795_at",-1
"148796_at",-1
"148797_at",-1
"148798_at",-1
"148799_at",-1
"148800_at",-1
"148801_at",-1
"148802_at",-1
"148803_at",-1
"148804_at",-1
"148805_at",-1
"148806_at",-1
"148807_at",-1
"148808_at",-1
"148809_at",-1
"148810_at",-1
"148811_at",-1
"148812_at",-1
"148813_at",-1
"148814_at",-1
"148815_at",-1
"148816_at",-1
"148817_at",-1
"148818_at",-1
"148819_at",-1
"148820_at",-1
"148821_at",-1
"148822_at",-1
"148823_at",-1
"148824_at",-1
"148825_at",1
"148826_at",-1
"148827_s_at",-1
"148828_at",-1
"148829_at",-1
"148830_at",-1
"148831_at",-1
"148832_at",-1
"148833_at",-1
"148834_at",-1
"148835_at",-1
"148836_at",-1
"148837_at",-1
"148838_at",-1
"148839_at",-1
"148840_at",-1
"148841_at",-1
"148842_at",-1
"148843_at",-1
"148844_at",-1
"148845_at",-1
"148846_at",-1
"148847_at",-1
"148848_at",-1
"148849_at",-1
"148850_at",-1
"148851_at",-1
"148852_at",-1
"148853_at",-1
"148854_at",-1
"148855_at",-1
"148856_at",-1
"148857_at",-1
"148858_at",-1
"148859_at",-1
"148860_at",-1
"148861_at",-1
"148862_at",-1
"148863_at",-1
"148864_at",-1
"148865_at",-1
"148866_at",-1
"148867_at",-1
"148868_at",-1
"148869_at",-1
"148870_at",-1
"148871_at",-1
"148872_at",-1
"148873_at",-1
"148874_at",-1
"148875_at",-1
"148876_at",-1
"148877_at",-1
"148878_s_at",-1
"148879_r_at",-1
"148880_r_at",-1
"148881_at",-1
"148882_at",-1
"148883_at",-1
"148884_at",-1
"148885_at",-1
"148886_at",-1
"148887_at",-1
"148888_at",-1
"148889_at",-1
"148890_at",-1
"148891_at",-1
"148892_at",-1
"148893_at",-1
"148894_at",-1
"148895_at",1
"148896_at",-1
"148897_at",-1
"148898_at",-1
"148899_at",-1
"148900_at",-1
"148901_at",-1
"148902_at",-1
"148903_at",-1
"148904_s_at",-1
"148905_r_at",-1
"148906_s_at",-1
"148907_at",-1
"148908_at",-1
"148909_at",-1
"148910_at",-1
"148911_at",-1
"148912_at",-1
"148913_at",-1
"148914_at",-1
"148915_at",-1
"148916_at",-1
"148917_at",-1
"148918_at",-1
"148919_at",-1
"148920_at",-1
"148921_at",4
"148922_at",4
"148923_at",4
"148924_at",-1
"148925_at",-1
"148926_at",-1
"148927_at",-1
"148928_at",-1
"148929_at",-1
"148930_at",-1
"148931_at",-1
"148932_at",1
"148933_at",-1
"148934_at",-1
"148935_at",-1
"148936_at",-1
"148937_at",-1
"148938_at",-1
"148939_at",-1
"148940_at",-1
"148941_at",-1
"148942_at",-1
"148943_at",1
"148944_at",-1
"148945_at",-1
"148946_at",-1
"148947_at",-1
"148948_at",-1
"148949_at",-1
"148950_at",-1
"148951_at",-1
"148952_at",-1
"148953_at",-1
"148954_at",-1
"148955_at",-1
"148956_at",-1
"148957_at",-1
"148958_at",-1
"148959_at",-1
"148960_at",-1
"148961_at",-1
"148962_at",1.25
"148963_at",-1
"148964_at",-1
"148965_at",-1
"148966_at",-1
"148967_at",-1
"148968_at",-1
"148969_at",-1
"148970_at",-1
"148971_at",-1
"148972_at",-1
"148973_at",1.5
"148974_at",-1
"148975_at",-1
"148976_at",-1
"148977_at",-1
"148978_at",-1
"148979_at",-1
"148980_at",-1
"148981_at",-1
"148982_at",-1
"148983_at",-1
"148984_at",-1
"148985_at",-1
"148986_at",-1
"148987_at",-1
"148988_at",-1
"148989_at",-1
"148990_at",-1
"148991_at",-1
"148992_at",-1
"148993_at",-1
"148994_at",-1
"148995_at",-1
"148996_at",-1
"148997_at",-1
"148998_s_at",-1
"148999_at",-1
"149000_at",-1
"149001_at",-1
"149002_at",-1
"149003_at",-1
"149004_at",-1
"149005_at",-1
"149006_at",-1
"149007_at",-1
"149008_at",-1
"149009_at",-1
"149010_at",-1
"149011_at",-1
"149012_at",-1
"149013_at",-1
"149014_at",-1
"149015_at",-1
"149016_at",-1
"149017_at",-1
"149018_at",-1
"149019_at",-1
"149020_at",-1
"149021_at",-1
"149022_at",-1
"149023_at",-1
"149024_at",-1
"149025_at",-1
"149026_at",-1
"149027_at",-1
"149028_at",-1
"149029_at",-1
"149030_at",1
"149031_at",-1
"149032_at",-1
"149033_at",-1
"149034_at",-1
"149035_at",-1
"149036_at",-1
"149037_at",-1
"149038_at",-1
"149039_at",1
"149040_at",-1
"149041_at",-1
"149042_at",-1
"149043_at",-1
"149044_at",-1
"149045_at",-1
"149046_at",-1
"149047_s_at",-1
"149048_r_at",-1
"149049_r_at",-1
"149050_r_at",-2
"149051_at",-1
"149052_at",-1
"149053_at",-1
"149054_at",-1
"149055_at",-1
"149056_at",-1
"149057_at",-1
"149058_at",-1
"149059_at",-1
"149060_at",1
"149061_at",-1
"149062_at",-1
"149063_at",-1
"149064_at",-1
"149065_at",-1
"149066_at",-1
"149067_at",-1
"149068_at",-1
"149069_at",-1
"149070_at",-1
"149071_at",-1
"149072_at",1.7
"149073_at",-1
"149074_at",-1
"149075_at",-1
"149076_at",-1
"149077_at",-1
"149078_at",-1
"149079_at",-1
"149080_at",-1
"149081_at",-1
"149082_at",-1
"149083_at",-1
"149084_at",-1
"149085_at",-1
"149086_at",-1
"149087_at",-1
"149088_at",-1
"149089_at",-1
"149090_at",-1
"149091_at",-1
"149092_at",-1
"149093_at",-1
"149094_at",-1
"149095_at",-1
"149096_at",-1
"149097_at",-1
"149098_at",1.7
"149099_at",-1
"149100_at",-1
"149101_at",-1
"149102_at",-1
"149103_at",-1
"149104_at",-1
"149105_at",1
"149106_at",1
"149107_at",-1
"149108_at",-1
"149109_at",-1
"149110_at",-1
"149111_at",-1
"149112_at",-1
"149113_at",-1
"149114_at",-1
"149115_at",-1
"149116_at",-1
"149117_at",-1
"149118_at",-1
"149119_at",-1
"149120_at",-1
"149121_at",-1
"149122_at",-1
"149123_at",-1
"149124_at",-1
"149125_at",-1
"149126_at",1
"149127_at",-1
"149128_at",-1
"149129_at",-1
"149130_at",-1
"149131_at",-1
"149132_at",-1
"149133_at",-1
"149134_at",-1
"149135_at",-1
"149136_at",-1
"149137_at",-1
"149138_at",-1
"149139_at",-1
"149140_at",-1
"149141_at",-1
"149142_at",-1
"149143_at",-1
"149144_at",-1
"149145_at",-1
"149146_at",-1
"149147_at",-1
"149148_at",-1
"149149_at",-1
"149150_at",-1
"149151_at",-1
"149152_at",-1
"149153_at",-1
"149154_at",-1
"149155_at",-1
"149156_at",-1
"149157_at",-1
"149158_at",-1
"149159_at",-1
"149160_at",-1
"149161_at",1
"149162_at",-1
"149163_at",-1
"149164_at",-1
"149165_at",-1
"149166_at",-1
"149167_at",-1
"149168_at",-1
"149169_at",-1
"149170_at",-1
"149171_at",-1
"149172_at",-1
"149173_at",-1
"149174_at",-1
"149175_at",-1
"149176_at",-1
"149177_at",-1
"149178_at",-1
"149179_at",-1
"149180_at",-1
"149181_at",-1
"149182_at",-1
"149183_at",-1
"149184_at",-1
"149185_at",-1
"149186_at",2.5
"149187_at",-1
"149188_at",-1
"149189_at",-1
"149190_at",-1
"149191_at",-1
"149192_at",-1
"149193_at",-1
"149194_at",-1
"149195_at",-1
"149196_at",1
"149197_at",-1
"149198_at",-1
"149199_at",-1
"149200_at",1
"149201_at",1
"149202_at",-1
"149203_at",-1
"149204_at",-1
"149205_at",-1
"149206_at",-1
"149207_at",-1
"149208_at",-1
"149209_at",-1
"149210_at",-1
"149211_at",-1
"149212_at",-1
"149213_at",-1
"149214_at",-1
"149215_at",-1
"149216_at",-1
"149217_at",-1
"149218_at",-1
"149219_at",-1
"149220_at",-1
"149221_at",1
"149222_at",-1
"149223_at",-1
"149224_at",-1
"149225_at",-1
"149226_at",-1
"149227_at",-1
"149228_at",-1
"149229_at",-1
"149230_at",-1
"149231_at",-1
"149232_at",-1
"149233_at",-1
"149234_at",-1
"149235_at",-1
"149236_at",-1
"149237_at",-1
"149238_at",-1
"149239_at",-1
"149240_at",-1
"149241_at",-1
"149242_at",-1
"149243_at",-1
"149244_at",-1
"149245_at",-1
"149246_at",-1
"149247_s_at",-1
"149248_at",-1
"149249_at",-1
"149250_at",-1
"149251_at",1
"149252_at",-1
"149253_at",-1
"149254_at",-1
"149255_at",-1
"149256_at",-1
"149257_at",-1
"149258_at",-1
"149259_at",-1
"149260_s_at",1
"149261_at",-1
"149262_at",-1
"149263_at",-1
"149264_at",-1
"149265_at",-1
"149266_at",1
"149267_at",-1
"149268_at",-1
"149269_at",-1
"149270_at",-1
"149271_at",-1
"149272_at",-1
"149273_at",-1
"149274_at",-1
"149275_at",-1
"149276_at",-1
"149277_at",-1
"149278_at",1
"149279_at",-1
"149280_at",-1
"149281_at",-1
"149282_at",-1
"149283_at",-1
"149284_at",-1
"149285_at",-1
"149286_at",-1
"149287_at",-1
"149288_at",1
"149289_at",1
"149290_at",-1
"149291_at",-1
"149292_at",-1
"149293_at",-1
"149294_at",-1
"149295_at",-1
"149296_at",-1
"149297_at",-1
"149298_at",1
"149299_at",-1
"149300_at",-1
"149301_at",-1
"149302_at",-1
"149303_at",-1
"149304_at",-1
"149305_at",-1
"149306_at",-1
"149307_at",-1
"149308_at",-1
"149309_at",-1
"149310_at",-1
"149311_at",-1
"149312_at",-1
"149313_at",-1
"149314_at",1
"149315_at",-1
"149316_at",-1
"149317_at",-1
"149318_at",-1
"149319_at",-1
"149320_at",-1
"149321_at",-1
"149322_at",-1
"149323_at",-1
"149324_at",-1
"149325_at",1
"149326_at",-1
"149327_at",-1
"149328_at",-1
"149329_at",-1
"149330_at",-1
"149331_at",-1
"149332_at",-1
"149333_at",-1
"149334_at",-1
"149335_at",-1
"149336_at",-1
"149337_at",1
"149338_at",-1
"149339_at",-1
"149340_at",-1
"149341_at",-1
"149342_at",1
"149343_at",-1
"149344_at",-1
"149345_at",-1
"149346_at",-1
"149347_at",-1
"149348_at",-1
"149349_at",-1
"149350_at",-1
"149351_at",-1
"149352_at",-1
"149353_at",-1
"149354_at",-1
"149355_at",-1
"149356_at",-1
"149357_at",-1
"149358_at",1
"149359_at",-1
"149360_at",-1
"149361_at",-1
"149362_at",-1
"149363_at",-1
"149364_at",-1
"149365_at",-1
"149366_at",-1
"149367_at",-1
"149368_at",-1
"149369_at",-1
"149370_at",-1
"149371_at",-1
"149372_at",-1
"149373_at",-1
"149374_at",-1
"149375_at",-1
"149376_at",-1
"149377_at",-1
"149378_at",-1
"149379_at",-1
"149380_at",-1
"149381_at",-1
"149382_at",-1
"149383_at",-1
"149384_at",-1
"149385_at",-1
"149386_at",-1
"149387_at",-1
"149388_at",-1
"149389_at",-1
"149390_at",-1
"149391_at",-1
"149392_at",-1
"149393_at",-1
"149394_at",-1
"149395_at",-1
"149396_at",-1
"149397_at",-1
"149398_at",-1
"149399_at",-1
"149400_at",-1
"149401_at",-1
"149402_at",-1
"149403_at",-1
"149404_at",-1
"149405_at",-1
"149406_at",-1
"149407_at",-1
"149408_at",-1
"149409_at",-1
"149410_at",-1
"149411_at",-1
"149412_at",-1
"149413_at",-1
"149414_at",-1
"149415_at",-1
"149416_at",-1
"149417_at",-1
"149418_at",-1
"149419_at",1
"149420_at",-1
"149421_at",-1
"149422_at",-1
"149423_at",-1
"149424_at",-1
"149425_at",-1
"149426_at",-1
"149427_at",-1
"149428_at",-1
"149429_at",-1
"149430_at",-1
"149431_at",-1
"149432_at",-1
"149433_at",-1
"149434_at",-1
"149435_at",-1
"149436_at",-1
"149437_at",-1
"149438_at",-1
"149439_at",-1
"149440_at",-1
"149441_at",-1
"149442_at",-1
"149443_at",-1
"149444_at",-1
"149445_at",-1
"149446_at",-1
"149447_at",-1
"149448_at",-1
"149449_at",-1
"149450_at",-1
"149451_at",-1
"149452_at",-1
"149453_at",-1
"149454_at",-1
"149455_at",-1
"149456_at",-1
"149457_at",-1
"149458_at",-1
"149459_at",-1
"149460_at",-1
"149461_at",-1
"149462_at",-1
"149463_at",1.7
"149464_at",-1
"149465_at",-1
"149466_at",-1
"149467_at",-1
"149468_at",-1
"149469_at",-1
"149470_at",-1
"149471_at",-1
"149472_at",-1
"149473_at",-1
"149474_at",-1
"149475_at",-1
"149476_at",-1
"149477_at",-1
"149478_at",-1
"149479_at",-1
"149480_at",-1
"149481_at",-1
"149482_at",-1
"149483_at",-1
"149484_at",-1
"149485_at",-1
"149486_at",-1
"149487_at",-1
"149488_at",-1
"149489_at",-1
"149490_at",-1
"149491_at",-1
"149492_at",-1
"149493_at",-1
"149494_at",-1
"149495_at",-1
"149496_at",-1
"149497_at",-1
"149498_at",-1
"149499_at",-1
"149500_at",-1
"149501_at",-1
"149502_at",-1
"149503_at",-1
"149504_at",-1
"149505_at",-1
"149506_at",-1
"149507_at",-1
"149508_at",-1
"149509_at",-1
"149510_at",-1
"149511_at",-1
"149512_at",-1
"149513_at",-1
"149514_at",-1
"149515_at",-1
"149516_at",-1
"149517_at",-1
"149518_at",-1
"149519_at",-1
"149520_at",-1
"149521_at",-1
"149522_at",-1
"149523_at",-1
"149524_at",-1
"149525_at",-1
"149526_at",-1
"149527_at",-1
"149528_at",-1
"149529_at",-1
"149530_at",-1
"149531_at",1
"149532_at",1
"149533_at",-1
"149534_at",-1
"149535_at",-1
"149536_at",-1
"149537_at",-1
"149538_at",-1
"149539_at",-1
"149540_at",-1
"149541_at",-1
"149542_at",-1
"149543_at",-1
"149544_at",-1
"149545_at",-1
"149546_at",-1
"149547_at",-1
"149548_at",-1
"149549_at",1.2
"149550_at",-1
"149551_at",-1
"149552_s_at",-1
"149553_at",-1
"149554_at",-1
"149555_at",-1
"149556_at",-1
"149557_at",-1
"149558_at",-1
"149559_at",-1
"149560_at",-1
"149561_at",1
"149562_at",-1
"149563_at",-1
"149564_at",-1
"149565_at",-1
"149566_at",-1
"149567_at",-1
"149568_at",-1
"149569_at",-1
"149570_at",-1
"149571_at",-1
"149572_at",-1
"149573_at",-1
"149574_at",-1
"149575_at",-1
"149576_at",-1
"149577_at",-1
"149578_at",-1
"149579_at",-1
"149580_at",-1
"149581_at",-1
"149582_at",-1
"149583_at",-1
"149584_at",-1
"149585_at",-1
"149586_at",-1
"149587_at",-1
"149588_at",-1
"149589_at",-1
"149590_at",-1
"149591_at",-1
"149592_at",-1
"149593_at",-1
"149594_at",-1
"149595_at",-1
"149596_at",3.5
"149597_at",-1
"149598_at",-1
"149599_at",-1
"149600_at",-1
"149601_at",-1
"149602_at",-1
"149603_at",-1
"149604_at",-1
"149605_at",-1
"149606_at",-1
"149607_at",-1
"149608_at",-1
"149609_at",-1
"149610_at",-1
"149611_at",-1
"149612_at",-1
"149613_at",-1
"149614_at",-1
"149615_at",-1
"149616_at",-1
"149617_at",-1
"149618_at",-1
"149619_at",1
"149620_at",-1
"149621_at",-1
"149622_at",-1
"149623_at",-1
"149624_at",-1
"149625_at",-1
"149626_at",-1
"149627_at",-1
"149628_at",-1
"149629_at",-1
"149630_at",-1
"149631_at",-1
"149632_at",-1
"149633_at",-1
"149634_at",-1
"149635_at",-1
"149636_at",-1
"149637_at",-1
"149638_at",-1
"149639_at",-1
"149640_at",-1
"149641_at",-1
"149642_at",-1
"149643_at",-1
"149644_at",-1
"149645_at",-1
"149646_at",-1
"149647_at",-1
"149648_at",-1
"149649_at",-1
"149650_at",1
"149651_at",-1
"149652_at",-1
"149653_at",-1
"149654_at",-1
"149655_at",-1
"149656_at",4
"149657_at",-1
"149658_at",-1
"149659_at",-1
"149660_at",-1
"149661_at",-1
"149662_at",-1
"149663_at",-1
"149664_at",-1
"149665_at",-1
"149666_at",-1
"149667_at",-1
"149668_at",-1
"149669_at",-1
"149670_at",-1
"149671_at",-1
"149672_at",-1
"149673_at",-1
"149674_at",-1
"149675_at",-1
"149676_at",-1
"149677_s_at",1
"149678_at",-1
"149679_at",-1
"149680_at",-1
"149681_at",-1
"149682_at",-1
"149683_at",1
"149684_at",-1
"149685_at",-1
"149686_at",-1
"149687_at",-1
"149688_at",-1
"149689_at",-1
"149690_at",-1
"149691_at",-1
"149692_at",-1
"149693_at",-1
"149694_at",-1
"149695_at",-1
"149696_at",-1
"149697_at",-1
"149698_s_at",-1
"149699_at",-1
"149700_at",-1
"149701_at",-1
"149702_at",-1
"149703_at",-1
"149704_at",-1
"149705_at",-1
"149706_at",-1
"149707_at",-1
"149708_at",-1
"149709_at",-1
"149710_r_at",-1
"149711_at",-1
"149712_at",1.2
"149713_at",-1
"149714_at",-1
"149715_at",-1
"149716_at",1
"149717_at",-1
"149718_at",1
"149719_at",-1
"149720_at",-1
"149721_at",-1
"149722_at",-1
"149723_at",-1
"149724_at",-1
"149725_at",-1
"149726_at",-1
"149727_at",1
"149728_at",1
"149729_at",-1
"149730_at",-1
"149731_at",-1
"149732_at",-1
"149733_at",-1
"149734_at",-1
"149735_at",3.5
"149736_at",-1
"149737_at",-1
"149738_r_at",-2
"149739_at",-1
"149740_at",-1
"149741_at",-1
"149742_at",-1
"149743_at",-1
"149744_at",-1
"149745_at",-1
"149746_at",-1
"149747_at",-1
"149748_at",-1
"149749_at",-1
"149750_at",-1
"149751_s_at",-1
"149752_at",-1
"149753_at",-1
"149754_at",-1
"149755_at",-1
"149756_at",-1
"149757_at",-1
"149758_at",-1
"149759_at",-1
"149760_at",-1
"149761_at",-1
"149762_at",-1
"149763_at",-1
"149764_at",-1
"149765_at",-1
"149766_at",-1
"149767_at",-1
"149768_s_at",3.5
"149769_at",-1
"149770_at",-1
"149771_at",-1
"149772_at",-1
"149773_at",-1
"149774_at",-1
"149775_at",-1
"149776_at",-1
"149777_at",-1
"149778_at",-1
"149779_at",-1
"149780_at",-1
"149781_at",-1
"149782_at",-1
"149783_at",-1
"149784_at",-1
"149785_at",-1
"149786_at",-1
"149787_at",-1
"149788_at",-1
"149789_at",-1
"149790_at",-1
"149791_at",-1
"149792_at",-1
"149793_at",-1
"149794_at",-1
"149795_at",-1
"149796_at",-1
"149797_at",-1
"149798_at",-1
"149799_at",-1
"149800_at",-1
"149801_at",-1
"149802_at",-1
"149803_at",-1
"149804_at",-1
"149805_at",-1
"149806_at",1.2
"149807_at",1.2
"149808_at",-1
"149809_at",-1
"149810_at",-1
"149811_at",-1
"149812_at",-1
"149813_at",-1
"149814_at",-1
"149815_at",-1
"149816_at",-1
"149817_at",-1
