# obtained text file "Affyprobeset.fcvalue", downloaded on 1 July 2016 from 
# http://halfonlab.ccr.buffalo.edu/platinum_spike/Affyprobeset.fcvalue
"probe.set.id","fold.change"
1632792_at,0
1632793_at,0
1632794_a_at,1
1632795_at,0
1632796_s_at,0
1632797_a_at,0
1632798_at,0
1632799_at,0
1632800_at,0
1632801_at,0
1632802_at,0.285714285714286
1632803_at,2
1632804_at,0.4
1632805_at,0
1632806_s_at,0
1632807_at,1
1632808_at,0
1632809_at,3.5
1632810_at,0
1632811_at,0
1632812_at,0
1632813_at,1
1632814_at,0
1632815_at,0
1632816_at,1
1632817_at,0
1632818_at,0
1632819_at,2
1632820_at,0
1632821_a_at,0
1632822_at,0.285714285714286
1632823_at,0
1632824_at,0.25
1632825_at,0
1632826_at,0
1632827_a_at,1
1632828_at,0.666666666666667
1632829_at,0
1632830_s_at,0.833333333333333
1632831_at,0
1632832_at,0
1632833_at,0
1632834_a_at,0
1632835_at,0
1632836_at,2
1632837_at,1
1632838_at,0
1632839_a_at,1
1632840_s_at,1
1632841_x_at,0
1632842_at,0
1632843_at,0
1632844_s_at,1
1632845_at,0
1632846_at,0.666666666666667
1632847_at,0
1632848_at,0
1632849_at,0
1632850_at,1
1632851_at,0
1632852_s_at,1
1632853_at,0
1632854_s_at,0.666666666666667
1632855_at,0
1632856_s_at,0
1632857_at,0
1632858_a_at,0.285714285714286
1632859_a_at,0
1632860_at,0
1632861_at,0
1632862_at,0
1632863_at,0
1632864_at,0
1632865_s_at,0
1632866_at,0
1632867_at,1
1632868_a_at,0
1632869_at,0
1632870_at,0
1632871_at,0
1632872_at,0
1632873_at,0
1632874_at,0
1632875_at,0
1632876_a_at,1
1632877_a_at,0
1632878_at,0
1632879_at,0
1632880_a_at,0
1632881_at,0
1632882_at,0
1632883_at,0
1632884_at,0
1632885_at,0
1632886_at,0
1632887_at,0
1632888_s_at,0
1632889_at,0
1632890_at,0.25
1632891_s_at,MC
1632892_at,0
1632893_at,0
1632894_at,0
1632895_at,0
1632896_at,1
1632897_at,0
1632898_at,0
1632899_s_at,0
1632900_at,0
1632901_s_at,2
1632902_s_at,0
1632903_at,0
1632904_at,1.5
1632905_at,0
1632906_at,0
1632907_a_at,0
1632908_s_at,0
1632909_at,0
1632910_at,0
1632911_at,0
1632912_s_at,1
1632913_at,3
1632914_at,1
1632915_s_at,0
1632916_at,0
1632917_at,0
1632918_at,0
1632919_at,1
1632920_at,0
1632921_at,0
1632922_at,1
1632923_at,0
1632924_at,0.833333333333333
1632925_at,0
1632926_at,0
1632927_at,0.833333333333333
1632928_at,1
1632929_at,0
1632930_at,0
1632931_at,0.4
1632932_a_at,1
1632933_at,0
1632934_at,0
1632935_at,0
1632936_at,1
1632937_at,0
1632938_at,0
1632939_s_at,0.4
1632940_a_at,0
1632941_at,0
1632942_at,0
1632943_a_at,1
1632944_at,0
1632945_at,1
1632946_at,1
1632947_at,0
1632948_x_at,0
1632949_at,0
1632950_at,0
1632951_at,0
1632952_at,0
1632953_at,0
1632954_at,0
1632955_at,1
1632956_at,1
1632957_s_at,0
1632958_a_at,0.833333333333333
1632959_at,1
1632960_at,0
1632961_at,0
1632962_at,0
1632963_at,1
1632964_at,0
1632965_at,0
1632966_at,1
1632967_s_at,1
1632968_at,0
1632969_at,0
1632970_at,0
1632971_at,0
1632972_at,0
1632973_at,1
1632974_s_at,MC
1632975_at,0
1632976_s_at,0
1632977_at,0
1632978_at,1
1632979_at,1
1632980_at,0.666666666666667
1632981_s_at,0
1632982_at,0
1632983_s_at,MC
1632984_s_at,0
1632985_at,1
1632986_a_at,0
1632987_at,0
1632988_at,0
1632989_a_at,1
1632990_at,0
1632991_at,0
1632992_at,0
1632993_at,1
1632994_at,0
1632995_at,0
1632996_at,0
1632997_at,0
1632998_at,1
1632999_at,0
1633000_a_at,0
1633001_at,0
1633002_at,1
1633003_at,0
1633004_at,1
1633005_at,1
1633006_at,0
1633007_at,0
1633008_at,3.5
1633009_a_at,1
1633010_s_at,0.25
1633011_at,0
1633012_at,0.4
1633013_at,0
1633014_at,0
1633015_at,0
1633016_a_at,0
1633017_at,1
1633018_at,0
1633019_a_at,0
1633020_at,0
1633021_s_at,0
1633022_at,0
1633023_at,0
1633024_at,0
1633025_at,0
1633026_a_at,0
1633027_at,0
1633028_at,0
1633029_at,0
1633030_at,0
1633031_at,0
1633032_s_at,1
1633033_s_at,0
1633034_s_at,1
1633035_at,0
1633036_s_at,0
1633037_at,0
1633038_at,0
1633039_at,1
1633040_at,0
1633041_at,0
1633042_at,1
1633043_at,0
1633044_at,0
1633045_at,1
1633046_at,3
1633047_at,1
1633048_at,1
1633049_at,0
1633050_at,0
1633051_at,0
1633052_at,0
1633053_at,0
1633054_at,0
1633055_at,0
1633056_at,1
1633057_at,0
1633058_at,0
1633059_at,1.5
1633060_at,0
1633061_at,1
1633062_at,0
1633063_at,0
1633064_at,0
1633065_at,0
1633066_at,0
1633067_at,0
1633068_at,1
1633069_s_at,1
1633070_at,0
1633071_at,0
1633072_at,0
1633073_at,0
1633074_a_at,3.5
1633075_at,0
1633076_at,1
1633077_at,0
1633078_at,0
1633079_at,0
1633080_at,0
1633081_at,1
1633082_at,0.4
1633083_at,0
1633084_at,0
1633085_at,0
1633086_s_at,3.5
1633087_at,0
1633088_at,0
1633089_a_at,1
1633090_at,0
1633091_at,1
1633092_at,1
1633093_at,0
1633094_a_at,MC
1633095_at,0
1633096_at,3
1633097_at,0
1633098_at,0
1633099_at,1.5
1633100_a_at,0
1633101_at,0
1633102_at,0
1633103_at,0
1633104_at,0
1633105_at,0
1633106_at,0
1633107_at,0
1633108_at,0
1633109_at,0
1633110_at,0
1633111_at,0
1633112_at,0
1633113_at,1.7
1633114_at,0
1633115_a_at,0
1633116_at,0
1633117_at,0
1633118_at,1
1633119_at,0
1633120_at,0
1633121_at,0
1633122_at,0
1633123_at,0
1633124_at,0
1633125_at,0
1633126_at,0
1633127_at,0
1633128_at,0
1633129_at,0.833333333333333
1633130_at,0
1633131_s_at,1
1633132_a_at,0
1633133_at,0
1633134_at,0
1633135_s_at,0.833333333333333
1633136_a_at,0
1633137_at,0
1633138_at,0
1633139_at,1
1633140_at,0
1633141_at,0
1633142_at,0
1633143_s_at,0
1633144_at,1
1633145_at,0
1633146_at,0
1633147_at,0
1633148_at,0
1633149_at,0
1633150_a_at,0
1633151_at,0
1633152_at,0
1633153_at,0
1633154_at,0
1633155_at,0
1633156_at,0
1633157_a_at,1
1633158_at,0
1633159_at,0
1633160_a_at,0
1633161_at,0
1633162_at,0
1633163_at,0.666666666666667
1633164_s_at,1.7
1633165_at,0
1633166_at,1
1633167_s_at,0
1633168_at,0
1633169_at,1
1633170_at,0
1633171_at,0
1633172_at,0
1633173_s_at,1
1633174_at,1
1633175_at,0
1633176_at,0
1633177_at,0
1633178_at,1
1633179_at,0
1633180_at,0
1633181_at,0
1633182_at,0
1633183_at,0
1633184_at,1
1633185_at,1
1633186_s_at,0
1633187_at,0
1633188_a_at,3
1633189_at,0
1633190_at,0
1633191_at,0
1633192_at,0
1633193_at,0
1633194_at,0
1633195_at,0
1633196_at,0.666666666666667
1633197_at,0
1633198_a_at,1
1633199_at,1
1633200_at,0
1633201_at,0
1633202_at,0
1633203_s_at,0
1633204_a_at,MC
1633205_at,0.25
1633206_at,0.25
1633207_at,0
1633208_at,0
1633209_s_at,0
1633210_at,0
1633211_a_at,0
1633212_s_at,0
1633213_at,0.4
1633214_at,0
1633215_at,1
1633216_at,0
1633217_at,1
1633218_a_at,3.5
1633219_at,0
1633220_at,0
1633221_at,0
1633222_at,3
1633223_at,0
1633224_at,1
1633225_at,1
1633226_at,0
1633227_s_at,0
1633228_at,0
1633229_a_at,0
1633230_a_at,0
1633231_a_at,1
1633232_at,0
1633233_a_at,1
1633234_at,0
1633235_at,0
1633236_at,0
1633237_at,1
1633238_at,3
1633239_at,0
1633240_at,0
1633241_at,1
1633242_a_at,1
1633243_at,1
1633244_at,0
1633245_at,0
1633246_s_at,0
1633247_at,3.5
1633248_at,0
1633249_at,0
1633250_at,0
1633251_at,0
1633252_at,1
1633253_s_at,2
1633254_at,0
1633255_at,0
1633256_at,0
1633257_at,0
1633258_at,0
1633259_a_at,0
1633260_at,0
1633261_a_at,1
1633262_s_at,1.7
1633263_at,1
1633264_at,0
1633265_s_at,0
1633266_at,0
1633267_a_at,0
1633268_s_at,1
1633269_at,1
1633270_at,0
1633271_at,0
1633272_at,0
1633273_at,0
1633274_at,0.4
1633275_at,0
1633276_at,0
1633277_at,0
1633278_at,0
1633279_s_at,0
1633280_s_at,2
1633281_at,2
1633282_at,0
1633283_at,0
1633284_at,3.5
1633285_at,0
1633286_at,0
1633287_at,1
1633288_at,0
1633289_at,0
1633290_a_at,1
1633291_at,0
1633292_a_at,0
1633293_at,0
1633294_at,0
1633295_a_at,0
1633296_at,0
1633297_at,0.833333333333333
1633298_at,0
1633299_at,0
1633300_at,0
1633301_at,1
1633302_a_at,0
1633303_at,0
1633304_at,0
1633305_at,0
1633306_at,0
1633307_at,0
1633308_at,0
1633309_at,0
1633310_at,0
1633311_at,0
1633312_at,1
1633313_at,0
1633314_at,0
1633315_at,1
1633316_at,0
1633317_at,0
1633318_at,0
1633319_at,3.5
1633320_at,0
1633321_at,0
1633322_at,1
1633323_at,0
1633324_at,0
1633325_at,0
1633326_at,0
1633327_at,1.7
1633328_at,2
1633329_at,0
1633330_at,0
1633331_at,1
1633332_at,0
1633333_a_at,0
1633334_at,0
1633335_at,1
1633336_at,1
1633337_at,0
1633338_at,0
1633339_at,1
1633340_at,0
1633341_s_at,0
1633342_at,0
1633343_at,0
1633344_at,0
1633345_at,0
1633346_at,1.7
1633347_at,0
1633348_s_at,0
1633349_at,0
1633350_at,0
1633351_at,0
1633352_at,0
1633353_s_at,MC
1633354_at,0
1633355_at,1
1633356_s_at,0.25
1633357_at,0
1633358_at,0
1633359_a_at,1
1633360_at,0
1633361_at,0
1633362_at,1
1633363_at,0
1633364_at,0
1633365_at,0
1633366_at,0
1633367_at,0
1633368_at,0
1633369_s_at,0
1633370_s_at,1
1633371_at,0
1633372_at,0
1633373_at,0
1633374_at,0
1633375_at,0.833333333333333
1633376_at,0
1633377_at,0
1633378_at,0
1633379_s_at,0
1633380_at,1
1633381_at,1
1633382_s_at,1
1633383_at,1
1633384_at,0
1633385_at,0
1633386_s_at,1
1633387_at,0
1633388_at,0
1633389_at,0
1633390_at,1
1633391_at,1
1633392_at,0
1633393_at,0
1633394_a_at,0.833333333333333
1633395_at,0
1633396_at,0
1633397_at,0
1633398_at,1
1633399_at,3.5
1633400_at,3
1633401_s_at,0.285714285714286
1633402_at,0
1633403_at,0
1633404_at,0
1633405_s_at,1
1633406_at,0
1633407_at,1
1633408_at,0
1633409_a_at,0
1633410_at,0
1633411_s_at,0
1633412_s_at,1
1633413_s_at,0
1633414_at,0
1633415_at,0
1633416_s_at,0
1633417_at,1.5
1633418_at,MC
1633419_s_at,1.5
1633420_at,0
1633421_at,0
1633422_a_at,1.5
1633423_at,0
1633424_at,0
1633425_at,0
1633426_at,0
1633427_at,0
1633428_at,0
1633429_at,1
1633430_at,1
1633431_at,0
1633432_at,0
1633433_at,0
1633434_at,0
1633435_a_at,0
1633436_at,0
1633437_at,0
1633438_at,0
1633439_at,0
1633440_a_at,0.285714285714286
1633441_at,0
1633442_at,0
1633443_s_at,MC
1633444_s_at,0.285714285714286
1633445_at,0
1633446_s_at,1
1633447_at,0
1633448_at,0
1633449_at,0
1633450_at,0
1633451_at,1.5
1633452_a_at,0
1633453_s_at,0
1633454_s_at,1
1633455_at,0
1633456_at,0
1633457_at,0
1633458_at,1
1633459_a_at,MC
1633460_at,0
1633461_at,MC
1633462_at,0.285714285714286
1633463_s_at,0
1633464_at,0
1633465_at,0
1633466_at,1
1633467_a_at,0
1633468_x_at,0
1633469_at,0
1633470_at,0
1633471_at,0
1633472_at,0
1633473_s_at,1
1633474_x_at,0
1633475_at,0
1633476_at,1
1633477_at,1.7
1633478_at,0
1633479_a_at,0
1633480_at,1
1633481_at,0
1633482_at,0
1633483_a_at,1
1633484_at,0
1633485_at,0
1633486_at,0
1633487_at,0
1633488_at,0
1633489_at,0
1633490_at,0
1633491_s_at,0
1633492_at,2
1633493_at,0
1633494_at,0
1633495_at,0
1633496_at,0
1633497_s_at,0.666666666666667
1633498_at,0
1633499_at,1
1633500_at,0
1633501_s_at,0
1633502_at,0
1633503_at,0
1633504_at,0
1633505_at,1
1633506_s_at,3
1633507_at,0
1633508_at,0
1633509_at,0
1633510_at,0
1633511_at,0
1633512_at,1
1633513_a_at,0.4
1633514_at,3.5
1633515_s_at,1
1633516_at,0
1633517_at,1
1633518_at,0
1633519_at,0
1633520_at,0
1633521_at,0
1633522_at,0
1633523_at,0
1633524_a_at,1
1633525_at,0
1633526_at,0
1633527_a_at,0
1633528_s_at,0.4
1633529_s_at,0
1633530_at,0
1633531_at,0
1633532_at,0
1633533_at,0
1633534_s_at,1
1633535_at,1
1633536_at,1
1633537_at,0
1633538_at,0
1633539_s_at,0
1633540_at,1
1633541_at,0
1633542_at,0
1633543_s_at,1
1633544_at,0
1633545_at,0
1633546_at,0
1633547_a_at,0
1633548_at,0
1633549_s_at,0.833333333333333
1633550_a_at,0
1633551_at,0
1633552_at,0
1633553_s_at,1
1633554_at,1
1633555_at,0
1633556_s_at,0.25
1633557_at,0
1633558_s_at,1
1633559_at,3.5
1633560_at,3.5
1633561_at,0
1633562_at,0
1633563_at,0
1633564_at,0
1633565_at,0
1633566_at,0
1633567_at,0
1633568_s_at,0
1633569_s_at,0
1633570_at,1.7
1633571_at,0
1633572_at,0
1633573_a_at,0
1633574_at,0
1633575_at,0
1633576_s_at,0.285714285714286
1633577_at,0
1633578_a_at,3.5
1633579_at,3.5
1633580_at,0
1633581_at,0
1633582_at,0
1633583_at,0
1633584_at,1
1633585_s_at,0
1633586_at,0
1633587_at,0
1633588_at,0
1633589_a_at,1
1633590_at,0
1633591_at,0
1633592_a_at,0
1633593_s_at,0
1633594_at,1
1633595_at,0
1633596_at,0
1633597_at,1
1633598_at,0
1633599_a_at,0
1633600_at,0
1633601_at,0
1633602_at,0
1633603_at,0
1633604_at,0
1633605_at,0
1633606_s_at,1
1633607_at,0
1633608_at,0
1633609_at,2
1633610_at,0
1633611_s_at,1.5
1633612_at,0
1633613_at,1
1633614_at,0
1633615_at,0
1633616_at,0
1633617_at,0
1633618_at,0
1633619_at,1
1633620_at,0
1633621_at,0
1633622_at,0
1633623_s_at,0
1633624_s_at,1
1633625_s_at,1
1633626_at,0
1633627_at,0
1633628_at,0
1633629_at,0
1633630_at,0
1633631_at,1
1633632_at,0
1633633_s_at,0
1633634_at,0.666666666666667
1633635_s_at,1
1633636_at,0
1633637_at,0
1633638_s_at,0
1633639_at,1
1633640_at,0
1633641_a_at,0.833333333333333
1633642_at,0
1633643_a_at,1
1633644_at,0
1633645_at,0
1633646_at,0.833333333333333
1633647_at,0
1633648_at,0
1633649_s_at,0
1633650_at,0
1633651_at,0
1633652_at,0
1633653_at,0
1633654_s_at,0
1633655_at,0
1633656_at,0
1633657_at,0
1633658_a_at,0
1633659_at,0
1633660_at,0
1633661_at,0
1633662_a_at,1
1633663_at,0
1633664_at,0.285714285714286
1633665_at,1
1633666_at,0
1633667_at,0
1633668_at,0
1633669_at,0
1633670_at,0
1633671_at,0
1633672_at,0
1633673_a_at,0
1633674_at,1
1633675_at,3.5
1633676_a_at,0
1633677_at,3.5
1633678_at,0
1633679_at,0
1633680_at,0
1633681_at,1
1633682_a_at,1
1633683_at,0
1633684_at,1
1633685_at,0
1633686_at,2
1633687_at,0
1633688_at,0
1633689_at,0
1633690_at,0
1633691_at,3.5
1633692_at,0
1633693_at,0
1633694_at,0
1633695_at,0
1633696_at,1
1633697_at,0
1633698_at,0
1633699_at,0
1633700_at,0
1633701_at,0
1633702_at,0
1633703_s_at,0.833333333333333
1633704_at,0
1633705_at,0
1633706_at,0
1633707_at,0
1633708_at,0
1633709_at,0
1633710_at,0
1633711_a_at,1.7
1633712_at,0
1633713_at,0
1633714_at,1.5
1633715_s_at,1
1633716_at,0
1633717_a_at,1
1633718_at,1
1633719_at,0
1633720_s_at,0
1633721_at,0
1633722_at,0
1633723_at,0
1633724_at,0
1633725_at,0
1633726_s_at,0
1633727_s_at,1
1633728_at,0.285714285714286
1633729_a_at,1
1633730_at,1
1633731_at,0
1633732_at,0
1633733_a_at,0
1633734_at,1
1633735_a_at,MC
1633736_at,0.833333333333333
1633737_at,0
1633738_at,0
1633739_at,0
1633740_at,3.5
1633741_at,0
1633742_at,0
1633743_at,0
1633744_at,MC
1633745_a_at,0
1633746_s_at,1
1633747_at,0
1633748_at,1
1633749_at,0
1633750_s_at,3.5
1633751_at,0
1633752_at,0
1633753_at,0
1633754_at,0
1633755_at,1
1633756_at,0
1633757_s_at,1
1633758_at,0.833333333333333
1633759_s_at,3
1633760_at,0
1633761_at,0
1633762_at,0
1633763_at,1.5
1633764_a_at,1
1633765_at,0
1633766_at,0.4
1633767_at,1
1633768_at,0
1633769_at,0
1633770_at,3.5
1633771_s_at,1
1633772_at,0.285714285714286
1633773_s_at,1
1633774_at,0
1633775_at,0
1633776_s_at,0
1633777_at,0
1633778_at,1
1633779_s_at,1
1633780_at,0
1633781_at,0
1633782_at,0
1633783_a_at,0
1633784_at,0
1633785_at,1
1633786_at,0
1633787_at,0
1633788_s_at,0
1633789_at,0
1633790_at,0
1633791_at,1
1633792_a_at,0
1633793_at,0
1633794_a_at,1.5
1633795_a_at,0
1633796_at,0
1633797_at,0
1633798_at,MC
1633799_a_at,0
1633800_s_at,0
1633801_s_at,1
1633802_at,0
1633803_at,1
1633804_at,1
1633805_a_at,0.666666666666667
1633806_at,0
1633807_at,0
1633808_at,0
1633809_at,0
1633810_at,0
1633811_at,0
1633812_at,0
1633813_at,0
1633814_at,0
1633815_at,0
1633816_at,0
1633817_at,0
1633818_at,0
1633819_at,0
1633820_at,0
1633821_at,MC
1633822_at,0
1633823_at,0
1633824_at,0
1633825_at,0
1633826_at,0.25
1633827_at,0
1633828_at,0
1633829_at,0
1633830_at,0
1633831_at,0
1633832_a_at,0
1633833_at,2
1633834_at,1
1633835_s_at,1
1633836_a_at,1
1633837_at,0
1633838_at,0
1633839_at,0
1633840_a_at,1
1633841_at,0
1633842_at,0
1633843_at,0
1633844_at,0
1633845_at,0
1633846_at,0
1633847_at,0.285714285714286
1633848_at,0
1633849_at,0
1633850_at,0
1633851_at,1
1633852_at,0
1633853_at,0
1633854_at,0
1633855_s_at,1
1633856_at,0
1633857_at,0
1633858_at,0
1633859_at,0
1633860_at,0
1633861_at,1.5
1633862_at,0
1633863_at,0
1633864_at,0
1633865_at,0
1633866_at,0
1633867_at,0
1633868_at,0
1633869_at,0
1633870_at,1
1633871_at,0
1633872_at,0
1633873_at,0
1633874_at,0
1633875_at,MC
1633876_at,1
1633877_at,0
1633878_at,0
1633879_a_at,1
1633880_s_at,0.4
1633881_at,1
1633882_at,0
1633883_at,1
1633884_at,1
1633885_s_at,1
1633886_at,0
1633887_at,0
1633888_s_at,0
1633889_at,0
1633890_at,0
1633891_at,0
1633892_at,0
1633893_at,0
1633894_a_at,0
1633895_at,0
1633896_at,0
1633897_at,0.833333333333333
1633898_at,0
1633899_at,0
1633900_at,0
1633901_at,0
1633902_at,0
1633903_s_at,0
1633904_at,1
1633905_at,0
1633906_at,0
1633907_at,0
1633908_at,0
1633909_at,0
1633910_at,1
1633911_a_at,0.666666666666667
1633912_at,0
1633913_at,0
1633914_at,0
1633915_at,1
1633916_at,0
1633917_at,0
1633918_s_at,1
1633919_s_at,0
1633920_at,0
1633921_at,0
1633922_at,0
1633923_at,0
1633924_s_at,0
1633925_at,0
1633926_at,0
1633927_a_at,0
1633928_at,0
1633929_at,0
1633930_at,1
1633931_a_at,3.5
1633932_x_at,0
1633933_at,0
1633934_at,1
1633935_at,1
1633936_a_at,0
1633937_at,0
1633938_at,0
1633939_at,0
1633940_at,1
1633941_a_at,0
1633942_at,0
1633943_at,0
1633944_at,0
1633945_at,0
1633946_at,0
1633947_at,1
1633948_a_at,1
1633949_at,0
1633950_at,0
1633951_at,0
1633952_at,2
1633953_at,0
1633954_at,1
1633955_at,0
1633956_s_at,1
1633957_s_at,0
1633958_at,2
1633959_s_at,0
1633960_at,0.833333333333333
1633961_s_at,0
1633962_a_at,0
1633963_a_at,0
1633964_at,0
1633965_at,1
1633966_at,0
1633967_at,3.5
1633968_at,0
1633969_at,0
1633970_at,0
1633971_at,0
1633972_at,0
1633973_at,0
1633974_at,0
1633975_s_at,1
1633976_at,0
1633977_at,0
1633978_at,0
1633979_at,0
1633980_at,1
1633981_at,0
1633982_at,0
1633983_a_at,1
1633984_at,0
1633985_at,0
1633986_at,1
1633987_at,0
1633988_at,0
1633989_at,0
1633990_at,0
1633991_at,1
1633992_at,0
1633993_at,0
1633994_at,0
1633995_at,0
1633996_at,0
1633997_s_at,1
1633998_s_at,MC
1633999_at,0
1634000_a_at,0.833333333333333
1634001_at,0
1634002_at,0
1634003_at,0
1634004_at,0
1634005_at,0.25
1634006_s_at,MF
1634007_at,0
1634008_at,0
1634009_at,1
1634010_at,0
1634011_at,0
1634012_at,1
1634013_at,0
1634014_at,0
1634015_s_at,1
1634016_at,0
1634017_at,0
1634018_at,0
1634019_at,3.5
1634020_at,1
1634021_a_at,0
1634022_at,0
1634023_at,0
1634024_at,0
1634025_at,0
1634026_at,0
1634027_at,0
1634028_s_at,3
1634029_at,0
1634030_at,1
1634031_at,0
1634032_at,0
1634033_s_at,0
1634034_at,0.4
1634035_s_at,1
1634036_at,0
1634037_s_at,1
1634038_a_at,0
1634039_at,2
1634040_at,0
1634041_at,0
1634042_at,0
1634043_at,1
1634044_at,1
1634045_at,0
1634046_at,0
1634047_a_at,1
1634048_a_at,1
1634049_at,0
1634050_at,0
1634051_at,0
1634052_s_at,0
1634053_at,1
1634054_at,0
1634055_at,0
1634056_at,0
1634057_at,0
1634058_at,0
1634059_at,0
1634060_at,0
1634061_a_at,0
1634062_at,0
1634063_a_at,0
1634064_at,0
1634065_s_at,0
1634066_at,0
1634067_at,0
1634068_at,0
1634069_at,0
1634070_at,0
1634071_at,1
1634072_s_at,1
1634073_at,0
1634074_a_at,0.25
1634075_at,0.25
1634076_at,0
1634077_at,0
1634078_at,1
1634079_at,0
1634080_at,0
1634081_at,0
1634082_at,0
1634083_at,0
1634084_at,0
1634085_at,0
1634086_a_at,1
1634087_at,0
1634088_at,0
1634089_at,0
1634090_at,0
1634091_at,0
1634092_at,1
1634093_at,0
1634094_a_at,1
1634095_at,1.7
1634096_at,0
1634097_s_at,0
1634098_at,0
1634099_at,1
1634100_at,0
1634101_at,0
1634102_at,0
1634103_at,0
1634104_a_at,0
1634105_s_at,0
1634106_at,0
1634107_at,1.5
1634108_at,0
1634109_a_at,1
1634110_at,0
1634111_at,0
1634112_a_at,1
1634113_at,0
1634114_at,1
1634115_a_at,1
1634116_at,1
1634117_at,1
1634118_at,0
1634119_at,0
1634120_at,0
1634121_at,0
1634122_at,1
1634123_at,0
1634124_at,0
1634125_at,1
1634126_at,0
1634127_a_at,0
1634128_at,0
1634129_at,0.25
1634130_a_at,0
1634131_s_at,1
1634132_at,0
1634133_at,3.5
1634134_at,1
1634135_at,0
1634136_at,0
1634137_at,0
1634138_at,0
1634139_at,0
1634140_a_at,1
1634141_a_at,0
1634142_at,0
1634143_at,1
1634144_at,0
1634145_s_at,0
1634146_at,0
1634147_a_at,0.4
1634148_at,0
1634149_at,0.4
1634150_s_at,0.666666666666667
1634151_at,0
1634152_at,0
1634153_at,0
1634154_at,0
1634155_at,1
1634156_at,0
1634157_at,1
1634158_at,3.5
1634159_s_at,0
1634160_at,0
1634161_at,2
1634162_at,0
1634163_at,0
1634164_at,0
1634165_at,0
1634166_at,0
1634167_a_at,0
1634168_s_at,1.5
1634169_at,0
1634170_a_at,1
1634171_at,0
1634172_at,0
1634173_at,1
1634174_at,0
1634175_at,0
1634176_a_at,2
1634177_a_at,0
1634178_at,0.285714285714286
1634179_at,0
1634180_s_at,1
1634181_at,0
1634182_at,0
1634183_at,0
1634184_a_at,1
1634185_at,0
1634186_a_at,0
1634187_x_at,0
1634188_a_at,0
1634189_at,0
1634190_a_at,0
1634191_at,1
1634192_at,1
1634193_at,0
1634194_at,1
1634195_at,0
1634196_at,0
1634197_at,0
1634198_at,0
1634199_at,0
1634200_a_at,0
1634201_at,1
1634202_at,0
1634203_at,0
1634204_at,0
1634205_at,0
1634206_at,0
1634207_at,0
1634208_a_at,0
1634209_at,2
1634210_at,1
1634211_at,1
1634212_at,1
1634213_at,0
1634214_a_at,0
1634215_at,0
1634216_at,0
1634217_s_at,0.833333333333333
1634218_at,0.833333333333333
1634219_a_at,1
1634220_at,0
1634221_at,0
1634222_at,1
1634223_at,0
1634224_at,0
1634225_at,0
1634226_at,1
1634227_a_at,0
1634228_at,0
1634229_at,2
1634230_s_at,0.285714285714286
1634231_at,0
1634232_at,0
1634233_at,0
1634234_s_at,0
1634235_at,0
1634236_at,0
1634237_at,0
1634238_a_at,2
1634239_at,0
1634240_at,3.5
1634241_at,3
1634242_at,1
1634243_a_at,1
1634244_s_at,0
1634245_at,0
1634246_at,0
1634247_at,0
1634248_at,0
1634249_s_at,1.5
1634250_at,0.4
1634251_at,0
1634252_at,0
1634253_at,1
1634254_at,0
1634255_at,0
1634256_a_at,1
1634257_at,0
1634258_at,0
1634259_at,1
1634260_at,0
1634261_at,0
1634262_s_at,0
1634263_at,0
1634264_at,0
1634265_at,0
1634266_at,0
1634267_at,0
1634268_at,0
1634269_at,1
1634270_at,1
1634271_at,0
1634272_at,0
1634273_s_at,0
1634274_s_at,0
1634275_s_at,0
1634276_a_at,1
1634277_at,1
1634278_at,1
1634279_at,0
1634280_at,0
1634281_at,0
1634282_s_at,1
1634283_at,0
1634284_at,2
1634285_at,0
1634286_at,0
1634287_at,0
1634288_at,0
1634289_at,0
1634290_a_at,1
1634291_at,0
1634292_at,1
1634293_at,0
1634294_s_at,0
1634295_at,0
1634296_s_at,1
1634297_at,0
1634298_at,1
1634299_at,3.5
1634300_at,0
1634301_at,0
1634302_s_at,0
1634303_at,1
1634304_a_at,1
1634305_at,0
1634306_at,1
1634307_at,1
1634308_at,0
1634309_at,0
1634310_at,0
1634311_at,1
1634312_at,0
1634313_s_at,0
1634314_s_at,1
1634315_a_at,1
1634316_at,1
1634317_at,0
1634318_at,0
1634319_at,0
1634320_at,0
1634321_s_at,0
1634322_at,0
1634323_at,0
1634324_at,0
1634325_a_at,1
1634326_at,0
1634327_at,0
1634328_at,0
1634329_at,0
1634330_at,0
1634331_at,1
1634332_s_at,0
1634333_at,0
1634334_at,1
1634335_at,0
1634336_at,0
1634337_s_at,0
1634338_x_at,1
1634339_at,0
1634340_at,1
1634341_a_at,0
1634342_s_at,1
1634343_at,0
1634344_at,MF
1634345_at,0
1634346_at,0
1634347_at,0
1634348_s_at,0
1634349_at,0.833333333333333
1634350_at,0
1634351_at,2
1634352_at,0
1634353_at,0
1634354_at,0
1634355_at,0
1634356_at,0
1634357_at,0
1634358_s_at,0
1634359_a_at,1
1634360_at,0
1634361_at,0
1634362_a_at,0
1634363_at,0
1634364_s_at,1
1634365_at,0
1634366_at,0
1634367_at,0
1634368_at,0
1634369_at,0
1634370_a_at,1
1634371_at,0
1634372_at,0
1634373_a_at,0
1634374_at,0.4
1634375_at,0
1634376_at,0
1634377_at,1.7
1634378_at,0
1634379_a_at,0
1634380_at,0
1634381_a_at,1
1634382_at,0
1634383_a_at,1.7
1634384_at,0
1634385_at,0
1634386_s_at,2
1634387_at,0
1634388_at,0
